averageRating,numVotes,primaryTitle,startYear,genres
7.0,9029,The Interview,1998,"Crime,Drama,Thriller"
6.7,14921,The Last Days of Disco,1998,"Comedy,Drama,Music"
8.0,71854,The Legend of 1900,1998,"Drama,Music,Romance"
8.1,637740,"Lock, Stock and Two Smoking Barrels",1998,"Comedy,Crime"
8.9,2123069,The Lord of the Rings: The Fellowship of the Ring,2001,"Adventure,Drama,Fantasy"
6.8,205138,The Mask of Zorro,1998,"Action,Adventure,Comedy"
7.7,334281,Mulan,1998,"Adventure,Animation,Comedy"
7.3,160817,The Negotiator,1998,"Action,Crime,Drama"
6.9,13133,One True Thing,1998,Drama
7.0,103481,Out of Sight,1998,"Comedy,Crime,Drama"
6.7,165871,The Parent Trap,1998,"Adventure,Comedy,Drama"
7.1,150488,Payback,1999,"Action,Crime,Drama"
6.6,95852,A Perfect Murder,1998,"Crime,Drama,Thriller"
7.5,140462,Pleasantville,1998,"Comedy,Drama,Fantasy"
7.2,156056,The Prince of Egypt,1998,"Adventure,Animation,Drama"
7.6,35228,The Red Violin,1998,"Drama,Music,Mystery"
6.6,301065,Resident Evil,2002,"Action,Horror,Sci-Fi"
7.0,314306,Rush Hour,1998,"Action,Comedy,Crime"
8.6,1580637,Saving Private Ryan,1998,"Drama,War"
6.7,34464,The Shipping News,2001,Drama
6.7,15452,Slums of Beverly Hills,1998,"Comedy,Drama"
6.7,14840,Snow Falling on Cedars,1999,"Drama,Mystery,Romance"
6.7,2538,A Soldier's Daughter Never Cries,1998,Drama
7.3,260872,Tarzan,1999,"Adventure,Animation,Comedy"
6.9,14740,Tea with Mussolini,1999,"Comedy,Drama,War"
7.6,207740,The Thin Red Line,1998,"Drama,History,War"
6.9,1869,This Is My Father,1998,"Drama,Romance"
7.0,21958,Titus,1999,"Drama,History,Thriller"
6.8,14267,"Torrente, the Dumb Arm of the Law",1998,"Comedy,Crime"
6.6,118175,U.S. Marshals,1998,"Action,Crime,Thriller"
6.9,39540,Velvet Goldmine,1998,"Drama,Music"
7.1,91320,Wag the Dog,1997,"Comedy,Drama"
6.9,168981,The Wedding Singer,1998,"Comedy,Music,Romance"
7.0,117945,What Dreams May Come,1998,"Drama,Fantasy,Romance"
6.6,137171,Wild Things,1998,"Crime,Drama,Mystery"
7.0,112833,The X Files,1998,"Drama,Mystery,Sci-Fi"
7.3,676522,X-Men,2000,"Action,Adventure,Sci-Fi"
6.9,15794,Zero Effect,1998,"Comedy,Crime,Drama"
6.8,110925,eXistenZ,1999,"Horror,Mystery,Sci-Fi"
7.1,42991,Fantasia 2000,1999,"Animation,Family,Fantasy"
6.6,65588,Titan A.E.,2000,"Action,Adventure,Animation"
7.4,239495,The Emperor's New Groove,2000,"Adventure,Animation,Comedy"
7.4,315399,Corpse Bride,2005,"Animation,Comedy,Drama"
6.6,795805,Star Wars: Episode II - Attack of the Clones,2002,"Action,Adventure,Fantasy"
7.6,891459,Star Wars: Episode III - Revenge of the Sith,2005,"Action,Adventure,Fantasy"
7.6,8643,The Crazy Stranger,1997,"Comedy,Drama,Music"
6.9,3194,Voyage to the End of the Universe,1963,Sci-Fi
7.7,9381,Black Cat,1968,"Drama,Fantasy,Horror"
6.6,177304,Lethal Weapon 4,1998,"Action,Crime,Thriller"
8.1,4816,Treasure Island. Captain Flint's Map,1989,"Adventure,Animation,Comedy"
8.2,3668,The Meeting Point,1989,"Comedy,Drama,Fantasy"
6.8,1962,Chaalbaaz,1989,"Action,Comedy,Drama"
7.0,24281,Return to Me,2000,"Comedy,Drama,Romance"
7.1,8116,Henry Fool,1997,"Comedy,Drama"
6.8,17373,An Ideal Husband,1999,"Comedy,Romance"
8.6,3330,The Counterfeit Coin,1955,"Drama,Romance"
7.3,4218,Hardboiled Egg,1997,"Comedy,Drama"
7.6,2439,The Rolling Stones Rock and Roll Circus,1996,"Documentary,Music"
7.2,202856,Ronin,1998,"Action,Crime,Thriller"
7.2,2049,Lucky and Zorba,1998,"Animation,Comedy,Drama"
7.7,2006,The Valley of the Bees,1968,Drama
6.7,165942,Analyze This,1999,"Comedy,Crime"
7.0,3990,Fudoh: The New Generation,1996,"Action,Comedy,Crime"
6.9,3164,Pippi Goes on Board,1969,"Adventure,Comedy,Drama"
8.2,1520,Help Its Vengos Visible Agent '000',1967,Comedy
7.5,3291,Made in Hong Kong,1997,"Comedy,Crime,Drama"
7.4,1994,"Fight, Zatoichi, Fight",1964,"Action,Adventure,Drama"
7.3,1617,Zatoichi's Revenge,1965,"Action,Adventure,Drama"
6.7,2294,Artemisia,1997,"Biography,Drama,History"
8.6,2069,The Miscellaneous Brigade on the Watch,1971,"Action,Comedy,Crime"
8.5,2014,The Miscellaneous Brigade Strikes Again,1970,Comedy
8.6,2137,Miscellaneous Brigade in the Mountains and at the Sea,1971,"Action,Comedy,Crime"
7.1,256327,Cube,1997,"Horror,Mystery,Sci-Fi"
7.5,31624,Cure,1997,"Crime,Horror,Mystery"
6.8,58793,Life,1999,"Comedy,Crime,Drama"
7.7,3822,Loafing and Camouflage,1984,Comedy
7.2,1777,Morgiana,1972,"Crime,Drama,Horror"
7.6,5822,The Thief,1997,"Crime,Drama"
7.1,8115,The Big One,1997,"Comedy,Crime,Documentary"
6.7,74799,Blast from the Past,1999,"Comedy,Drama,Romance"
7.4,1857,Ashes of Paradise,1997,"Crime,Drama,Mystery"
7.4,107712,The Cider House Rules,1999,"Drama,Romance"
7.9,2323,The Ogre of Athens,1956,"Crime,Drama"
6.9,15844,Return to Paradise,1998,"Drama,Romance,Thriller"
6.8,1660,The Laughing Woman,1969,Thriller
6.9,53576,He Got Game,1998,"Drama,Sport"
7.5,4930,Patlabor 2: The Movie,1993,"Action,Animation,Drama"
6.8,22658,Simon Birch,1998,"Comedy,Drama,Family"
7.1,21135,Thursday,1998,"Action,Comedy,Crime"
6.8,3137,The Hanging Garden,1997,"Drama,Romance"
6.6,1771,I Think I Do,1997,"Comedy,Romance"
7.2,368453,Notting Hill,1999,"Comedy,Drama,Romance"
7.1,1543,Sue,1997,Drama
7.7,75561,Open Your Eyes,1997,"Drama,Mystery,Sci-Fi"
7.4,141305,Man on the Moon,1999,"Biography,Comedy,Drama"
8.6,1521,Operation 'The Monster',1976,Comedy
7.9,779075,Shrek,2001,"Adventure,Animation,Comedy"
6.8,14121,Cookie's Fortune,1999,"Comedy,Drama"
6.7,2408,I Went Down,1997,"Action,Comedy,Crime"
7.2,7619,23,1998,"Drama,Thriller"
6.6,3594,Bedrooms and Hallways,1998,"Comedy,Romance"
7.0,2400,Green Fish,1997,"Crime,Drama"
6.7,7859,Deewana,1992,"Action,Comedy,Drama"
7.2,109067,Election,1999,"Comedy,Romance"
6.6,39275,For Love of the Game,1999,"Drama,Romance,Sport"
7.6,11740,Somersault in a Coffin,1996,Drama
6.8,44615,Who Am I?,1998,"Action,Adventure,Comedy"
6.7,2229,Divorcing Jack,1998,"Comedy,Thriller"
7.4,108429,Elizabeth,1998,"Biography,Drama,History"
7.5,8378,Kiler,1997,"Action,Comedy,Crime"
7.2,3693,The Harmonists,1997,"Biography,Drama,Music"
7.3,1845,Buttoners,1997,Comedy
8.1,21526,Innocence,1997,Drama
7.0,5771,With Fire and Sword,1999,"Adventure,Drama,History"
7.3,165176,Rounders,1998,"Crime,Drama"
7.6,204317,Rushmore,1998,"Comedy,Drama,Romance"
6.7,238766,You've Got Mail,1998,"Comedy,Drama,Romance"
7.9,1942,Chalti Ka Naam Gaadi,1958,"Comedy,Musical,Romance"
8.1,247391,The Iron Giant,1999,"Action,Adventure,Animation"
7.0,1996,Olsenbanden - Operasjon Egon,1969,"Comedy,Crime,Family"
6.8,126840,Patch Adams,1998,"Biography,Comedy,Drama"
6.9,45241,Ravenous,1999,"Adventure,Drama,Horror"
7.1,340715,There's Something About Mary,1998,"Comedy,Romance"
7.8,3313,An Average Little Man,1977,"Comedy,Crime,Drama"
6.6,1506,The Chambermaid on the Titanic,1997,"Drama,Romance"
7.3,1945,Zatoichi and the Chest of Gold,1964,"Action,Adventure,Drama"
7.2,7186,Aimee & Jaguar,1999,"Biography,Drama,Romance"
7.6,214148,Run Lola Run,1998,"Action,Crime,Thriller"
7.2,1595,The Widower,1959,Comedy
7.4,2224,Tri plyus dva,1963,"Comedy,Romance"
7.8,2049,Canoa: A Shameful Memory,1976,"Adventure,Crime,Drama"
7.4,4254,Detective Conan: The Time Bombed Skyscraper,1997,"Adventure,Animation,Crime"
8.3,6289,The Little Fox,1981,"Adventure,Animation,Comedy"
7.8,104228,October Sky,1999,"Biography,Drama,Family"
6.8,12444,Ishq,1997,"Action,Comedy,Drama"
8.7,2169004,The Matrix,1999,"Action,Sci-Fi"
7.7,2239,"Welcome Back, Mr. McDonald",1997,Comedy
7.4,34870,SLC Punk!,1998,"Comedy,Drama,Music"
7.2,142295,Treasure Planet,2002,"Adventure,Animation,Family"
7.6,20599,Lovers of the Arctic Circle,1998,"Drama,Mystery,Romance"
6.6,142636,The Faculty,1998,"Horror,Mystery,Sci-Fi"
8.5,3775,Guru,1997,"Drama,Fantasy"
7.2,4007,Kummeli Goldrush,1997,"Adventure,Comedy"
7.4,262769,The Talented Mr. Ripley,1999,"Crime,Drama,Thriller"
6.7,14995,Ride with the Devil,1999,"Drama,Romance,War"
6.6,148234,8MM,1999,"Crime,Drama,Mystery"
8.3,1948,Twenty Years Later,1984,"Documentary,History"
7.8,4897,The Girls,1962,"Comedy,Romance"
6.7,29167,"Mystery, Alaska",1999,"Comedy,Drama,Sport"
7.3,2758,Ekipazh,1980,"Action,Drama,Thriller"
8.0,2533,The Graduates,1986,"Comedy,Romance"
7.0,259922,Pitch Black,2000,"Horror,Sci-Fi,Thriller"
7.7,12149,Three Men and a Leg,1997,Comedy
7.2,3036,Poison for the Fairies,1986,"Fantasy,Horror"
6.6,2149,Venus Wars,1989,"Action,Animation,Drama"
7.6,1877,The Auntie from Chicago,1957,Comedy
7.5,11171,Bang Boom Bang - Ein todsicheres Ding,1999,"Action,Comedy,Crime"
6.7,2498,Snowman,1995,"Comedy,Drama,Romance"
7.8,2299,The Treasure of Swamp Castle,1985,"Adventure,Animation,Comedy"
7.2,95155,Arlington Road,1999,"Action,Crime,Drama"
6.6,4045,Billy's Hollywood Screen Kiss,1998,"Comedy,Romance"
7.4,6704,Autumn Tale,1998,"Comedy,Drama,Romance"
8.8,2487265,Fight Club,1999,"Crime,Drama,Thriller"
7.1,239401,Shakespeare in Love,1998,"Comedy,Drama,History"
7.2,1786,The Decline of Western Civilization Part III,1998,"Documentary,Music"
6.8,7287,Edge of Seventeen,1998,"Comedy,Drama,Romance"
6.8,2826,The Juniper Tree,1990,"Drama,Fantasy"
7.3,190043,Pi,1998,"Drama,Horror,Mystery"
6.9,114875,The Road to El Dorado,2000,"Adventure,Animation,Comedy"
7.2,3402,Three Seasons,1999,Drama
6.8,214821,Cruel Intentions,1999,"Drama,Romance"
7.2,77933,Go,1999,"Comedy,Crime"
6.6,11407,High Art,1998,"Drama,Romance"
7.0,1829,In Vanda's Room,2000,Drama
6.8,2448,See the Sea,1997,"Drama,Thriller"
7.0,2532,Slam,1998,Drama
7.8,499084,Training Day,2001,"Crime,Drama,Thriller"
6.6,40085,True Crime,1999,"Crime,Drama,Mystery"
7.0,80489,The Thirteenth Floor,1999,"Mystery,Sci-Fi,Thriller"
7.8,2081,The Red Angel,1966,"Drama,Romance,War"
7.7,2595,Annamalai,1992,"Comedy,Drama,Musical"
7.5,2799,Arunachalam,1997,"Action,Comedy,Drama"
7.9,3165,Avvai Shanmugi,1996,"Comedy,Drama,Musical"
8.3,12417,Baasha,1995,"Action,Crime,Drama"
6.9,1833,The Boys,1998,"Crime,Drama"
8.2,3433,Guna,1991,"Drama,Romance"
8.6,4864,Mahanadi,1994,"Crime,Drama"
7.8,187522,The Insider,1999,"Biography,Drama,History"
8.5,5592,Michael Madana Kama Rajan,1990,Comedy
7.0,4213,Blind Beast,1969,"Drama,Horror"
6.8,9716,Mumford,1999,"Comedy,Drama"
7.5,3888,Muthu,1995,"Action,Comedy,Drama"
8.1,1690,Sathi Leelavathi,1995,"Comedy,Drama"
7.5,4100,Christmas in August,1998,"Drama,Romance"
8.0,48329,Central Station,1998,Drama
6.7,3435,Free Enterprise,1998,"Comedy,Romance"
7.2,1807,Party Monster,1998,"Biography,Documentary"
6.6,90210,U-571,2000,"Action,War"
7.2,11692,The War Zone,1999,"Drama,Thriller"
6.9,2313,Wild Man Blues,1997,"Documentary,Music,Romance"
7.4,5029,The Bird People in China,1998,"Adventure,Comedy,Drama"
6.9,1953,Down in the Delta,1998,Drama
6.7,9246,Dragon Ball Z: The Tree of Might,1990,"Action,Adventure,Animation"
7.6,13271,Dragon Ball Z: Fusion Reborn,1995,"Action,Animation,Sci-Fi"
6.9,9141,Dragon Ball Z: The Return of Cooler,1992,"Action,Animation,Fantasy"
7.1,7695,Dragon Ball Z: Bojack Unbound,1993,"Action,Animation,Fantasy"
6.6,7904,Dragon Ball Z: The World's Strongest,1990,"Action,Adventure,Animation"
7.0,8541,Dragon Ball Z: Super Android 13!,1992,"Action,Animation,Sci-Fi"
7.4,12869,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993,"Action,Animation,Fantasy"
7.4,10538,Dragon Ball Z: Wrath of the Dragon,1995,"Action,Animation,Sci-Fi"
6.8,2997,Dragon Ball: Mystical Adventure,1988,"Action,Adventure,Animation"
7.2,3162,Dragon Ball: The Path to Power,1996,"Action,Adventure,Animation"
6.7,3996,Dragon Ball: Curse of the Blood Rubies,1986,"Action,Adventure,Animation"
7.0,3014,Rainy Dog,1997,"Crime,Drama"
7.1,7630,Fist of the North Star,1986,"Action,Animation,Drama"
8.2,2399,Mattie the Goose-Boy,1977,"Adventure,Animation,Comedy"
6.7,205410,The Ninth Gate,1999,"Mystery,Thriller"
7.0,6978,The Small Town,1997,Drama
7.5,5249,Lone Wolf and Cub: Baby Cart in Peril,1972,"Action,Thriller"
7.5,4901,Lone Wolf and Cub: Baby Cart in the Land of Demons,1973,"Action,Crime,Drama"
7.8,2950,Scratch,2001,"Documentary,Music"
7.4,1630,Country of the Deaf,1998,"Comedy,Crime,Drama"
7.4,3634,Pickpocket,1997,Drama
7.6,788348,American Psycho,2000,"Crime,Drama,Horror"
7.6,258141,The Boondock Saints,1999,"Action,Crime,Thriller"
7.4,14709,Girl on the Bridge,1999,"Comedy,Drama,Romance"
7.3,1903,The Red Light Bandit,1968,"Crime,Thriller"
7.2,1588,Kingdom of Crooked Mirrors,1963,"Family,Fantasy"
8.0,7152,Little Dieter Needs to Fly,1997,"Biography,Documentary,Drama"
7.0,3105,"Pizza, Beer, and Cigarettes",1997,"Crime,Drama"
7.4,929709,Spider-Man,2002,"Action,Adventure,Sci-Fi"
7.4,16213,Sunshine,1999,"Drama,History,Romance"
7.1,14152,Two Hands,1999,"Comedy,Crime,Thriller"
7.3,24041,Angela's Ashes,1999,"Biography,Drama"
6.7,257319,Austin Powers: The Spy Who Shagged Me,1999,"Action,Adventure,Comedy"
6.7,194815,The Bone Collector,1999,"Crime,Drama,Mystery"
6.9,20757,Playing by Heart,1998,"Comedy,Drama,Romance"
6.9,2182,Daisy Town,1971,"Adventure,Animation,Comedy"
7.1,4520,April Story,1998,"Drama,Romance"
7.3,65108,Thirteen Days,2000,"Drama,History,Thriller"
7.1,3382,Barrio,1998,Drama
8.5,1957,Dosti,1964,"Drama,Family,Musical"
6.9,129084,Any Given Sunday,1999,"Drama,Sport"
7.4,195803,High Fidelity,2000,"Comedy,Drama,Music"
6.7,61037,The Legend of Bagger Vance,2000,"Drama,Sport"
7.0,17567,Little Voice,1998,"Comedy,Drama,Music"
7.2,1952,The Hornet,1998,"Crime,Drama,Romance"
7.7,77843,Happiness,1998,"Comedy,Drama"
7.4,423863,10 Things I Hate About You,1999,"Comedy,Drama,Romance"
7.0,9202,Still Crazy,1998,"Comedy,Drama,Music"
7.6,4271,Three Palms for Two Punks and a Babe,1998,Comedy
7.6,12439,Cholera Street,1997,"Crime,Drama,Romance"
6.8,5357,Besieged,1998,"Drama,Romance"
6.7,9748,Cradle Will Rock,1999,Drama
7.6,2012,The Cruise,1998,Documentary
7.6,8318,Earth,1998,"Drama,Romance,War"
7.5,57045,Show Me Love,1998,"Comedy,Drama,Romance"
7.3,11008,Hilary and Jackie,1998,"Biography,Drama,Music"
7.2,6331,The Housemaid,1960,"Crime,Drama,Horror"
7.4,20579,Straight from the Heart,1999,"Comedy,Drama,Musical"
7.7,2519,Next Stop Paradise,1998,"Crime,Drama,Romance"
7.3,13967,Topsy-Turvy,1999,"Biography,Comedy,Drama"
7.1,4466,The Miracle of P. Tinto,1998,"Comedy,Fantasy"
7.4,9172,My Name Is Joe,1998,"Drama,Romance"
7.6,300636,Office Space,1999,Comedy
6.9,1969,The Silence,1998,"Drama,Music"
6.6,6245,Taal,1999,"Drama,Musical,Romance"
7.0,93478,Taxi,1998,"Action,Comedy,Crime"
7.8,2121,Love and Lies,1981,"Drama,Romance"
8.0,98181,The Celebration,1998,Drama
6.7,35275,The Idiots,1998,"Comedy,Drama"
7.4,106608,Following,1998,"Crime,Mystery,Thriller"
6.8,4851,The Sinners of Hell,1960,"Crime,Drama,Horror"
8.6,2094,Rudra Veena,1988,"Drama,Music"
6.7,1563,Serial Lover,1998,"Comedy,Crime"
8.5,3964,Thillu Mullu,1981,"Comedy,Musical"
6.9,105096,The Thomas Crown Affair,1999,"Crime,Romance,Thriller"
7.0,2034,The Ghost of Yotsuya,1959,Horror
7.3,9656,The Winslow Boy,1999,"Drama,Romance"
8.3,3411,Amaram,1991,Drama
7.8,8710,Gloomy Sunday,1999,"Drama,Romance"
7.2,1657,Dr. Akagi,1998,"Comedy,Drama,History"
6.6,1679,Mrs. Salkim's Diamonds,1999,"Drama,History"
7.8,2186,Sigappu Rojakkal,1978,"Drama,Thriller"
7.5,1519,Spring Forward,1999,Drama
6.8,1673,Class Trip,1998,"Drama,Mystery"
7.3,4394,Flowers of Shanghai,1998,"Drama,Romance"
7.4,4638,The Hole,1998,"Drama,Fantasy,Musical"
7.3,2443,"Khrustalyov, My Car!",1998,"Comedy,Drama"
7.1,10385,Last Night,1998,"Comedy,Drama,Romance"
7.9,15476,Eternity and a Day,1998,Drama
7.0,21794,My Dog Skip,2000,"Comedy,Drama,Family"
6.9,4684,Of Freaks and Men,1998,"Comedy,Drama,History"
8.0,109651,Perfect Blue,1997,"Animation,Crime,Drama"
7.2,2828,The Apple,1998,Drama
7.3,26954,I Stand Alone,1998,"Crime,Drama,Thriller"
6.6,5747,Sitcom,1998,"Comedy,Drama,Romance"
7.4,3834,Faithless,2000,"Drama,Romance"
7.4,2334,The Rose Seller,1998,Drama
7.6,5049,West Beirut,1998,"Comedy,Drama,Romance"
6.7,43702,Drop Dead Gorgeous,1999,"Comedy,Romance,Thriller"
7.5,2669,The Killing of America,1981,"Crime,Documentary"
6.7,4642,The Girl of Your Dreams,1998,"Comedy,Drama"
6.8,3137,Under the Sun,1998,"Drama,Romance"
7.2,37543,Sweet and Lowdown,1999,"Comedy,Drama,Music"
7.0,1894,The Burning Train,1980,"Action,Thriller"
8.2,1708,The Concert for Bangladesh,1972,"Documentary,Music"
8.0,3657,The Fall of Rock & Roll,1989,Comedy
6.8,3269,Juha,1999,"Comedy,Drama,Romance"
7.6,17694,Lady Snowblood,1973,"Action,Crime,Drama"
7.7,221051,"South Park: Bigger, Longer & Uncut",1999,"Animation,Comedy,Fantasy"
7.2,180376,The Virgin Suicides,1999,"Drama,Romance"
6.7,2597,Beautiful People,1999,"Comedy,Drama,War"
7.2,161166,Cold Mountain,2003,"Adventure,Drama,Romance"
7.0,24339,Croupier,1998,"Crime,Drama,Thriller"
7.1,5674,The Tough Ones,1999,"Action,Crime,Drama"
7.0,2683,Mobile Suit Gundam I,1981,"Action,Adventure,Animation"
7.1,1888,Mobile Suit Gundam II: Soldiers of Sorrow,1981,"Action,Animation,Drama"
7.5,1820,Mobile Suit Gundam III: Encounters in Space,1982,"Action,Animation,Drama"
6.7,1641,Relax... It's Just Sex,1998,Comedy
7.2,2356,Crazed Fruit,1956,"Drama,Romance"
6.7,3125,Joe the King,1999,"Crime,Drama"
7.5,4142,Inconveniente,1999,Drama
6.7,3748,Tumbleweeds,1999,"Comedy,Drama"
6.6,141215,What Lies Beneath,2000,"Drama,Horror,Mystery"
7.0,10741,The Wood,1999,"Comedy,Drama,Romance"
6.8,9834,Bleeder,1999,"Crime,Drama"
7.5,14511,Nowhere in Africa,2001,"Biography,Drama,History"
7.3,2879,Tuvalu,1999,"Comedy,Drama,Romance"
7.8,669802,Cast Away,2000,"Adventure,Drama,Romance"
6.6,1626,Just Looking,1999,"Comedy,Drama"
7.3,130230,Ghost World,2001,"Comedy,Drama"
7.4,2750,Smiling Fish & Goat on Fire,1999,"Comedy,Romance"
7.1,5923,Short Sharp Shock,1998,"Crime,Drama,Thriller"
6.7,4582,Ambush,1999,"Drama,War"
7.3,401245,Sleepy Hollow,1999,"Fantasy,Horror,Mystery"
6.7,43148,Summer of Sam,1999,"Crime,Drama,Romance"
7.2,9766,Trick,1999,"Comedy,Music,Romance"
7.1,5323,Twin Falls Idaho,1999,Drama
7.2,6596,The Emperor and the Assassin,1998,"Drama,History,Romance"
7.5,14994,Get Real,1998,"Comedy,Drama,Romance"
7.2,2553,Space Adventure Cobra,1982,"Action,Animation,Fantasy"
7.0,3404,Bullet Ballet,1998,"Crime,Drama,Thriller"
7.0,454493,American Pie,1999,Comedy
6.6,262481,The Beach,2000,"Adventure,Drama,Romance"
6.9,79377,Bringing Out the Dead,1999,"Drama,Thriller"
7.9,2702,It's a Long Road,1998,Drama
7.0,6579,Limbo,1999,"Adventure,Drama,Thriller"
6.9,91120,Stir of Echoes,1999,"Horror,Mystery,Thriller"
6.6,2626,The Color of Lies,1999,"Comedy,Crime,Drama"
7.5,32643,Dil Se..,1998,"Drama,Romance"
7.1,8274,Mifune,1999,"Comedy,Drama,Romance"
7.3,1667,Zatoichi Goes to the Fire Festival,1970,"Action,Adventure,Drama"
7.1,1603,Adventures of Zatoichi,1964,"Action,Adventure,Drama"
7.6,14925,After Life,1998,"Drama,Fantasy"
6.9,1528,Molokai,1999,"Biography,Drama"
7.9,3226,Demons,1971,"Drama,Horror"
8.0,12219,The Wounds,1998,"Comedy,Crime,Drama"
7.2,15202,Angst,1983,"Drama,Horror,Thriller"
6.8,42347,Detroit Rock City,1999,"Adventure,Comedy,Music"
7.0,8620,Felicia's Journey,1999,"Drama,Thriller"
7.5,101276,Ghost Dog: The Way of the Samurai,1999,"Crime,Drama"
7.5,39269,Interstate 60,2002,"Adventure,Comedy,Drama"
6.9,36611,The Limey,1999,"Crime,Drama,Mystery"
7.0,7245,Liberty Heights,1999,"Comedy,Drama,Music"
6.7,62409,Sinbad: Legend of the Seven Seas,2003,"Adventure,Animation,Comedy"
6.9,20572,East Is East,1999,"Comedy,Drama"
6.8,1702,Don't Tell Anyone,1998,Drama
7.3,29143,Waking Ned Devine,1998,Comedy
6.7,39877,Anna and the King,1999,"Drama,History,Romance"
7.0,5830,That's Life,1998,"Adventure,Comedy"
7.2,91162,Spirit: Stallion of the Cimarron,2002,"Adventure,Animation,Drama"
8.0,104966,The Straight Story,1999,"Biography,Drama"
7.9,410237,Mulholland Drive,2001,"Drama,Mystery,Thriller"
6.7,13629,Music of the Heart,1999,"Drama,Music"
6.9,5388,The One and Only,1999,"Comedy,Romance"
6.9,362708,Hellboy,2004,"Action,Adventure,Fantasy"
9.0,2091407,The Lord of the Rings: The Return of the King,2003,"Adventure,Drama,Fantasy"
8.8,1886116,The Lord of the Rings: The Two Towers,2002,"Adventure,Drama,Fantasy"
8.1,6647,Cosy Dens,1999,"Comedy,Drama"
7.9,8276,Time to Love,1965,"Drama,Romance"
8.2,1106085,The Sixth Sense,1999,"Drama,Mystery,Thriller"
7.2,1514,Il demonio,1963,"Drama,Horror"
6.8,2040,"Late August, Early September",1998,"Drama,Romance"
7.4,3246,The Children of the Marshland,1999,"Comedy,Drama"
7.2,2625,The Longest Nite,1998,"Action,Crime,Mystery"
7.0,2812,A Long Hot Summer,1999,"Comedy,Music"
7.1,3593,Aberdeen,2000,Drama
6.6,2047,The Adventures of Sebastian Cole,1998,"Comedy,Drama"
6.7,12487,The Best Man,1999,"Comedy,Drama,Romance"
7.9,121253,Dancer in the Dark,2000,"Crime,Drama,Musical"
7.3,39858,Antwone Fisher,2002,"Biography,Drama"
6.7,3187,The Five Senses,1999,"Comedy,Drama,Music"
7.4,2262,Love & Pop,1998,Drama
8.1,124959,Lagaan: Once Upon a Time in India,2001,"Drama,Musical,Sport"
7.7,5869,Cabaret Balkan,1998,"Comedy,Drama"
7.0,2566,Radio Arrow,1998,Drama
6.7,2374,Shark Skin Man and Peach Hip Girl,1998,"Action,Comedy,Mystery"
7.0,2079,The Terrorist,1998,Drama
8.3,1254333,American Beauty,1999,Drama
8.3,4749,Father of a Soldier,1964,"Drama,War"
8.1,71578,Neon Genesis Evangelion: The End of Evangelion,1997,"Action,Animation,Drama"
7.2,16455,Neon Genesis Evangelion: Death & Rebirth,1997,"Action,Animation,Drama"
7.2,3369,Luna Papa,1999,"Comedy,Drama"
7.2,2809,Samurai Fiction,1998,"Action,Adventure,Comedy"
6.9,44605,Tigerland,2000,"Drama,War"
7.6,9808,Train of Life,1998,"Comedy,Drama,War"
8.9,3668,Yesterday,1988,Drama
7.1,1548,Barefoot Gen 2,1986,"Animation,Biography,Drama"
7.5,12542,Ratcatcher,1999,Drama
7.5,106253,Boys Don't Cry,1999,"Biography,Crime,Drama"
7.1,4289,Wonderland,1999,Drama
7.9,2022,The Wife of an Important Man,1987,Drama
6.6,282218,Bad Boys II,2003,"Action,Comedy,Crime"
7.0,24904,The End of the Affair,1999,"Drama,Mystery,Romance"
7.3,225952,"Girl, Interrupted",1999,"Biography,Drama"
8.5,1774468,Gladiator,2000,"Action,Adventure,Drama"
7.0,4198,He Died with a Felafel in His Hand,2001,"Comedy,Romance"
6.6,1676,Joe Gould's Secret,2000,Drama
7.5,60029,Kuch Kuch Hota Hai,1998,"Comedy,Drama,Musical"
8.4,2085,Mars na Drinu,1964,"Action,Drama,History"
7.2,1565,Visitor of a Museum,1989,"Drama,Horror,Sci-Fi"
6.6,6397,Pyaar Kiya To Darna Kya,1998,"Action,Comedy,Drama"
6.6,3786,Pyaar To Hona Hi Tha,1998,"Comedy,Drama,Romance"
6.7,8676,Raju Ban Gaya Gentleman,1992,"Comedy,Drama,Musical"
6.7,1885,Swarg,1990,Drama
8.2,3633,My Voyage to Italy,1999,Documentary
7.8,2125,The Pied Piper,1986,"Animation,Fantasy,Horror"
7.9,6274,The Last Days,1998,"Documentary,War"
7.6,105610,The Hurricane,1999,"Biography,Drama,Sport"
8.3,1656,Propala hramota,1972,"Comedy,Fantasy"
8.0,339457,Magnolia,1999,Drama
7.3,2150,The Grandfather,1998,Drama
6.8,7443,Sun Alley,1999,"Comedy,Drama,Romance"
7.0,2072,Maiden's Cheek,1959,"Comedy,Romance"
7.6,5003,Gigantic,1999,"Comedy,Drama"
7.7,7512,The Glass Agency,1998,"Action,Drama,Romance"
7.7,1634,Miss Director,1964,"Comedy,Romance"
7.4,186699,Galaxy Quest,1999,"Adventure,Comedy,Sci-Fi"
7.6,23245,In July,2000,"Adventure,Comedy,Romance"
6.6,5277,Kebab Connection,2004,"Action,Comedy,Romance"
7.9,1710,Aandhi,1975,"Drama,Romance"
7.0,26898,Mansfield Park,1999,"Comedy,Drama,Romance"
7.2,82457,The Ring,1998,"Horror,Mystery"
6.6,2410,American Pimp,1999,Documentary
6.6,15033,Moonlight Mile,2002,"Drama,Romance"
